ID,Title,Year,Rating,Rank
f7310539-617e-4885-823c-e718e02852a8,Yojimbo,1961,95,327
7cfd3fc5-1164-46e7-82af-270aa0d867d9,An Autumn Afternoon,1962,95,328
9f6aa333-1d77-4977-ad3d-0c1f3bbcbd3c,Cape Fear,1962,96,329
d4552671-21be-4e65-92c2-0e44bf9826cc,Days of Wine and Roses,1962,100,330
da0934ee-71cf-4a15-93bf-785192b02096,Harakiri,1962,100,331
aa11c4ae-5603-45e2-a031-9783082391fa,Ivan's Childhood,1962,100,332
a1d2b306-901a-40be-b068-fb5008b39d6c,Jules and Jim,1962,94,333
4bc37d68-7f29-43e7-98c4-d21ba0bbbab7,Knife in the Water,1962,97,334
6dedfb34-eb77-40b6-b441-5136ce3e7f37,La Jetée,1962,93,335
77fa1e85-36b8-4127-abc3-4c0643d488d2,Lawrence of Arabia,1962,94,336
ea8987f1-4c61-477a-8bcc-9ed7810f9c58,L'eclisse,1962,90,337
a6b2b7b3-d85b-471c-a8c2-8e5d932c3efa,Lolita,1962,91,338
31e455cc-ba51-490b-87cf-011ee847885b,Ride the High Country,1962,89,339
8a268eb1-8a00-4bfe-b970-c69a133cbf99,Sanjuro,1962,100,340
18e654f8-30fc-4737-8315-1bb65ac5d165,The Exterminating Angel,1962,93,341
a4a0edb0-62fb-462a-9393-3641cde07e1b,The Longest Day,1962,87,342
6192184f-3ee5-46a2-8c9d-f7d14505106d,The Man Who Shot Liberty Valance,1962,94,343
b10b2347-2fb2-4312-9897-794f17cc8076,The Manchurian Candidate,1962,97,344
b52bf64b-ad84-4f04-b8da-cdaaec30839c,The Miracle Worker,1962,96,345
567df1d6-f296-4bd9-aa1e-33d8a3d3e1e9,To Kill a Mockingbird,1962,93,346
05450f41-4a44-43e0-8808-dce672096cca,Vivre Sa Vie,1962,89,347
a72db00f-a8a6-4a00-b6c1-17dd56563c3a,What Ever Happened to Baby Jane?,1962,92,348
ad42368b-f393-4fc5-bade-d3c2d189c263,8½,1963,98,349
547af0c4-1bff-4779-9e57-2d4ae459d3da,Contempt,1963,92,350
809bcf2a-9d22-455e-8098-6b18f17c55b2,From Russia With Love,1963,97,351
067224f5-92a9-43c0-9a8d-446e4ae8c33f,High and Low,1963,95,352
45d84799-e053-4a53-b7cd-02144b1eaa1a,Jason and the Argonauts,1963,89,353
64e25670-f84b-42a9-b263-ef6c33e8f312,Le Doulos,1963,97,354
1cbe3677-0880-45ae-bf51-3ffe04bb6348,Shock Corridor,1963,95,355
613dcbbb-63c9-48f4-8875-8542b8d42a80,The Birds,1963,95,356
d542c487-7c06-4752-ac7c-d4e4d6b767a9,The Fire Within,1963,82,357
1436695e-2fa7-45dd-81b1-6dfcec54727d,The Great Escape,1963,94,358
c73c39cd-186f-4f01-b081-c8405e451c08,The Leopard,1963,100,359
dc1c44dc-579b-4089-8b78-71a0310fd382,The Silence,1963,84,360
40b47ab7-0a37-4a7a-b9af-d25f506a86e4,This Sporting Life,1963,96,361
98113e7b-fb64-4f3b-9ed3-fda94977331b,A Fistful of Dollars,1964,98,362
56a6d315-d116-4966-941f-c69ed462a6db,A Hard Day's Night,1964,98,363
3c7eb344-ad74-4b7a-8b8d-d93ddbaf748b,A Shot in the Dark,1964,94,364
0cb7647d-0ac3-4fc3-b2d1-56e08ffcee8e,Band of Outsiders,1964,94,365
39badfe3-8f29-4ba9-83ae-ac20ad5d344f,Dr. Strangelove Or: How I Learned to Stop Worrying and Love the Bomb,1964,98,366
0ff8481c-a891-4d05-a243-c5c3a79b76b3,Fail-Safe,1964,93,367
13d81a83-07e8-43a8-8b06-b1ff7641d273,Goldfinger,1964,99,368
879463a3-0a7a-43ce-a03c-e106b7b220be,Red Desert,1964,97,369
37c75bb6-6d23-422e-b9a4-a06cd0166bf1,"Rudolph, the Red-Nosed Reindeer",1964,95,370
523849b6-d2df-490c-8268-2c47a2084770,Seven Days in May,1964,92,371
33244049-2aac-406c-95f3-76358b89fb5d,The Gospel According to Matthew,1964,92,372
619176d1-818e-4bb0-a19c-e9bb76d28f10,The Train,1964,94,373
6b2193e9-65b2-4019-9e0b-681f3e115fa7,The Umbrellas of Cherbourg,1964,98,374
c027ed1e-c716-4676-a705-00cb7fc50573,Woman in the Dunes,1964,100,375
c90d1676-361a-4866-974b-529ece3af38e,Zulu,1964,96,376
534abcb4-71e7-42ee-b71a-edd87f93e41b,A Charlie Brown Christmas,1965,94,377
12630813-a34d-45e9-bcb7-63c06e3fd6d8,A Patch of Blue,1965,89,378
5bfec121-72e6-450f-aa75-c6771b7eb30c,Alphaville,1965,91,379
8986265a-8e0c-422f-a8aa-19a517c1c1c0,Chimes at Midnight,1965,96,380
af65f83f-27a5-41f9-aa33-ff872ecfc359,For a Few Dollars More,1965,91,381
18fbd169-f46b-413a-96b1-e6d19c3033fc,Repulsion,1965,95,382
aff78673-5996-4ed1-a8ad-704dc91007a9,Simon of the Desert,1965,100,383
1e419908-dcff-426c-98b2-4ae81dcea132,The Collector,1965,100,384
e978bad4-6db5-4782-9b94-d563b9c75606,The Hill,1965,71,385
9332560b-3ecb-4101-bd9b-a33fda9f4b71,The Ipcress File,1965,97,386
9efa83f8-0494-4439-a02f-14e1a7b12fce,The Pawnbroker,1965,84,387
1ffc7b4f-de43-4522-bf5b-cc1097e0ab7e,Andrei Rublev,1966,95,388
015bd6bd-e52b-461a-80f9-0e0703863393,Au Hasard Balthazar,1966,100,389
dc4165e8-ea91-4226-96a1-b4d37ea885d8,Closely Watched Trains,1966,95,390
5fa9ed46-0ed4-44a2-8135-bb2c40630b88,Django,1966,93,391
d0c7a3b5-d70b-43e3-96f0-7ef5098a48e2,El Dorado,1966,100,392
52fe1ae0-734f-4fd4-9a28-9ee4301d4ca0,How the Grinch Stole Christmas!,1966,100,393
8d099d2c-208d-4e2a-ac87-8ed863c1ecae,"It's the Great Pumpkin, Charlie Brown",1966,95,394
7b455da2-9054-40e0-ab12-9db2f4517b76,Persona,1966,91,395
5297cc42-60f1-4f50-9f21-5d5f77146e56,Seconds,1966,78,396
c0a6189c-6f0a-44d7-8689-eda4fb2a5de1,The Battle of Algiers,1966,99,397
e53743a9-3ca0-4f5e-b5aa-b4dd49700527,The Face of Another,1966,100,398
dc14e008-2c18-454e-afb1-df53b9a5140c,The Fortune Cookie,1966,96,399
1e080ace-7281-4407-b17e-e449f2b3e4c6,"The Good, the Bad and the Ugly",1966,97,400
846de805-c607-47ae-a846-73fe594497fb,The Professionals,1966,88,401
ae331d2b-9696-4d9b-b848-0bac86d9d1ca,Tokyo Drifter,1966,93,402
e04c5f22-846e-4597-99e9-10a7d9a91545,Who's Afraid of Virginia Woolf?,1966,95,403
414208a0-ee7f-42ca-bf58-d9de42ac7f38,Belle De Jour,1967,95,404
2eaf2988-9f98-4ae7-bb7d-e28d057ae2ab,Bonnie and Clyde,1967,88,405
929d8b8e-12de-475b-a35b-8b46bcd516df,Branded to Kill,1967,100,406
edecf525-599c-4fee-bdc5-8c84c1165e28,Cool Hand Luke,1967,100,407
f603b587-79b4-4372-870f-9273c9dd54ed,Dont Look Back,1967,100,408
b95109e6-be3c-4584-84c2-3658f39c5b96,Hombre,1967,93,409
b9297f40-619e-4674-ac95-cdfffe4d98c6,In the Heat of the Night,1967,95,410
9d1e1b3e-56d2-42ed-841b-08822e19ba7c,La Chinoise,1967,95,411
87cb98f5-d986-43f1-ba9f-140cd218840c,Playtime,1967,98,412
1857c5b4-d17f-4cb7-a8bc-dd7ae40b73ad,Point Blank,1967,92,413
41064f92-da1f-420c-8a9c-f59c23dcc7f3,Samurai Rebellion,1967,100,414
86c7e745-bf0c-4b1f-80e5-f89f2ac4f380,The Dirty Dozen,1967,80,415
b4376174-cded-4f78-a23d-ac53c3f6952e,The Producers,1967,90,416
f400d873-22fb-4104-ad57-b98961911bc2,The Young Girls of Rochefort,1967,98,417
de5e5dec-4732-428d-a3ca-b31cccdb6425,Wait Until Dark,1967,96,418
735c2868-8f35-4240-9ea0-0ae74184e999,Weekend,1967,93,419
3bf1271f-b03a-4691-848d-4bcf7c4af1dd,2001: A Space Odyssey,1968,92,420
f8c3fb38-7501-46cc-bfac-67a9a5c12aec,Bullitt,1968,98,421
e494c111-7026-4281-8d5a-f31bf71a0f28,If....,1968,90,422
255649cf-58ce-4377-8acc-1f9c0060d1b5,Kuroneko,1968,96,423
6486504b-c546-4b24-97d3-e723d01a01f2,Night of the Living Dead,1968,96,424
c29552f3-8d7e-40ce-bcaa-4eb6922677b1,Once Upon a Time in the West,1968,95,425
ca5d6ad9-6cfc-40b0-acb8-2e239308f53d,Rosemary's Baby,1968,96,426
f52ae6b0-f0bf-4966-9703-0fff278fcf57,Stolen Kisses,1968,97,427
48ad79be-c0b2-413e-8117-4e8eae213265,The Lion in Winter,1968,90,428
175a423e-9bdd-4dab-8524-62bad28a5977,The Odd Couple,1968,97,429
39ed36d1-e67c-4010-a2c0-834f5689ab20,The Swimmer,1968,100,430
ea218ff3-b7b6-4f4f-b5c3-8ceb325f2a77,Yellow Submarine,1968,95,431
d0b0debf-4fdd-4c91-92bc-882f9be7bb60,Army of Shadows,1969,97,432
a4853dab-7875-41e5-a81b-351110ca24eb,Kes,1969,100,433
782761e5-7efa-468c-9b7f-c4adba6ccffe,My Night at Maud's,1969,96,434
2899abec-26d2-4cb0-852a-4618ff761bdd,Take the Money and Run,1969,91,435
0b31333d-9e8c-4fc7-80a0-6cdfb31bc427,The Damned,1969,88,436
4918e2e7-25fb-42a7-8280-63aa8f66a0e9,The Wild Bunch,1969,90,437
a8e3d014-a791-4db5-80c4-4cc17be6412d,Z,1969,94,438
238f0242-725c-4a44-b023-fa9b98430836,Claire's Knee,1970,96,439
19af53a9-a1cf-4902-87fb-c6458aa16142,Gimme Shelter,1970,93,440
d28ee6c3-2f6c-4a4e-b86f-b275cff217b4,Investigation of a Citizen Above Suspicion,1970,100,441
4b26c5a3-18fd-4e2d-a75b-523f99c60b35,Le Cercle Rouge,1970,95,442
c221e6f4-e7b6-480b-be98-8328b5311e33,Little Big Man,1970,96,443
153a82aa-4f1f-4cbc-8f6d-286e4ca0bc25,M*A*S*H,1970,84,444
103d2c3f-6f70-42f5-bb21-7c960ad8d63c,Patton,1970,94,445
77f60ae7-2bf2-46bb-8a0a-56435014f91d,The Bird With the Crystal Plumage,1970,85,446
a0d2e019-3e72-4342-a159-a02b443e5984,The Conformist,1970,98,447
377bd785-8a00-4f31-a5c5-3fb7fdf7dd2c,The Private Life of Sherlock Holmes,1970,89,448
462a98c7-277f-4903-9b69-c50613ae5508,The Wild Child,1970,100,449
2ca978eb-63f0-4a1d-9aa6-1e21a5a40516,Tristana,1970,97,450
8583ad6d-ce21-4936-b3d3-2fd80abc2c9b,Woodstock,1970,100,451
4a1e547b-dcd2-4c09-a2ca-009b1506c62c,And Now for Something Completely Different,1971,88,452
d5f16a06-c8e2-4437-83b6-9ff098b821b3,Dirty Harry,1971,88,453
d07ef03a-30a3-438f-bf75-defc47f9e8f1,"Duck, You Sucker",1971,92,454
62f6d67f-a8df-454b-84dc-f8a4e7f95d63,Klute,1971,93,455
e6ff2fca-575b-4acc-8cce-b5b94db58e8b,McCabe & Mrs. Miller,1971,84,456
351a4aae-192f-4c4a-861c-87a57e9d1ae1,Murmur of the Heart,1971,94,457
9c690add-d9a1-4001-b4ec-a805784a1186,Straw Dogs,1971,81,458
5c6c605f-c8f8-4adb-93d1-93528ce63631,The Beguiled,1971,89,459
578727ee-11cf-4b6f-ab27-641f7c8227c9,The French Connection,1971,97,460
4ebb751f-bb2c-4355-960c-d7f1343fc3ff,The Last Picture Show,1971,100,461
f25f0a09-3f62-498b-b2a9-f305de4d9f06,Two-Lane Blacktop,1971,93,462
e136104d-bf8e-4803-83ae-13b4143394b2,Wake in Fright,1971,96,463
995eaa78-28c6-42ad-8bf7-bf58e29cf7b5,Walkabout,1971,84,464
16962e08-8bbb-486b-a7d1-6c224a4a6a06,Aguirre: The Wrath of God,1972,96,465
511d0bbf-13df-43e4-b674-1acb9c3940bc,Cabaret,1972,93,466
895e53e5-a0a6-4dfc-aaf3-74369f06c410,Deliverance,1972,89,467
c8267911-803d-400d-b4d6-61d668e941ff,Fat City,1972,100,468
3002eced-5699-4b0e-972e-4dc242fb6413,Jeremiah Johnson,1972,95,469
dcd8bc28-88d7-4626-b197-39abdc9386bf,"Play It Again, Sam",1972,97,470
0fd40bf9-056f-4f96-b602-ae03c9a86e61,Sleuth,1972,93,471
cbb40c3a-78d0-4acc-93ae-041472170502,Solaris,1972,92,472
a463327d-a0c6-4fa0-8db4-44e86c686b46,The Discreet Charm of the Bourgeoisie,1972,98,473
4f806297-1b6a-4e6e-b887-753c70866e36,The Godfather,1972,97,474
3bd0682d-cc1d-4636-be03-a63e2207cca9,"What's Up, Doc?",1972,89,475
79023249-6bd6-438e-af8c-5b023f9256d5,Amarcord,1973,87,476
4a6402ec-896c-4268-825b-7f3a71c592cd,American Graffiti,1973,96,477
5a90dc9d-7900-4536-8c97-f027ef8d5416,Badlands,1973,97,478
de0d4b68-fad3-41ea-8d6d-851ef2aa2bcd,Day for Night,1973,98,479
e3d52cf3-0121-44dd-abab-955b09535b1e,Don't Look Now,1973,95,480
ee0d5383-0df7-43d0-a9c7-16f8937f3c8b,Enter the Dragon,1973,95,481
cc06fa48-f5b0-4a7f-9546-d4f9909bdba5,High Plains Drifter,1973,93,482
0caf131b-a368-45f0-a4cf-b1901b433111,Mean Streets,1973,95,483
9245dbbc-3c90-4507-9f4c-a2f04ffa50fe,Paper Moon,1973,93,484
6c5dfd4b-a752-44b0-bc98-f707d7b9ada0,Papillon,1973,77,485
7a98b2df-ba48-4a5f-87e9-c358840fcf06,Scenes From a Marriage,1973,91,486
ee9ed97c-e1a9-40a5-ac0e-78eb9bd32f92,Serpico,1973,91,487
4c50461e-0f9b-4c35-8fc6-4c6cae856dc3,Sleeper,1973,100,488
c30a9723-f70f-43d6-b25d-beff809a2ab8,The Day of the Jackal,1973,89,489
19d3ec7f-08da-4fd2-bab9-c8e3a7221c5c,The Friends of Eddie Coyle,1973,98,490
ce910f2c-b352-4ad5-a888-26f0be4f32ac,The Last Detail,1973,89,491
505dbae9-e60f-448b-b22c-1eb9cf597c47,The Long Goodbye,1973,94,492
07502312-8ae5-4680-8c28-7e5f10745de9,The Spirit of the Beehive,1973,96,493
88f3d216-0645-4d72-b3a1-5600cbc77fcf,The Sting,1973,93,494
f385788b-5061-45d8-b1a0-005ff2288565,The Wicker Man,1973,88,495
273d391f-d196-402c-ad6a-bbf1c87b4efb,Theatre of Blood,1973,88,496
45adec62-d9f6-4a03-b1a9-a6171b208774,A Woman Under the Influence,1974,90,497
4bf02891-5914-4735-bd7c-adb7549441f6,Ali: Fear Eats the Soul,1974,100,498
18330dde-e1e7-4d51-a728-94d17b840f99,Alice Doesn't Live Here Anymore,1974,88,499
e90f3751-b632-47fe-b84a-84abaaca7973,Alice in the Cities,1974,100,500
a069567a-d06a-4105-8c1f-ef08c4456d69,Blazing Saddles,1974,88,501
34da0267-3b75-4827-832f-65be6d439d49,Chinatown,1974,99,502
04228916-5048-45b4-8a36-00095ba984ee,Lenny,1974,89,503
cdeacea8-b100-4ce0-b338-9254dee8f051,Phantom of the Paradise,1974,86,504
0205442f-743a-4516-8a72-6efb98b79ce6,The Conversation,1974,97,505
8b6e7f0a-a787-492f-815b-1b04e56b0859,The Enigma of Kaspar Hauser,1974,95,506
d3951607-bca0-4961-a001-dccfb236ffc2,The Godfather: Part II,1974,96,507
e568b8ae-22dd-40ed-a39b-aa2b89c4418e,The Parallax View,1974,90,508
948da3d5-f8db-4407-a014-9ad04659205a,The Taking of Pelham One Two Three,1974,100,509
a7da1520-cb89-47f1-9976-56f205978dcc,The Texas Chainsaw Massacre,1974,89,510
a5d772ec-48dd-48e7-9523-6de3a8d06561,Young Frankenstein,1974,94,511
94cf66cb-78c5-4721-9d4c-d6587e77d3f3,Barry Lyndon,1975,89,512
4d8daf6f-711e-43b5-81cf-6d4d6c16f874,Deep Red,1975,93,513
012754a6-cb66-4f94-abef-0f3a5336fbfe,Dog Day Afternoon,1975,96,514
9e90a34a-c9ab-4fbd-b9db-2161a02bee27,Grey Gardens,1975,94,515
be734c68-5a8e-43a1-b443-57b513e954fb,Jaws,1975,98,516
e4042831-cd59-45dc-b5b7-8161e8b1ee04,"Jeanne Dielman 23, Quai Du Commerce 1080 Bruxelles",1975,94,517
b8d1715e-21f4-42cf-95bd-705ad6bd0e57,Love and Death,1975,100,518
66b0ec83-ba40-47a4-a305-fcead5fb26a5,Mirror,1975,100,519
6731aaa4-b617-4ae7-aada-cdf6bad87133,Monty Python and the Holy Grail,1975,97,520
62be93ac-e969-4b0f-9a45-4358a3531a08,Nashville,1975,91,521
5a4dfbd1-b45a-4392-9683-ebb781b62555,One Flew Over the Cuckoo's Nest,1975,94,522
2c288b9e-bc65-4541-9181-d7d1d4f4fba1,Picnic at Hanging Rock,1975,90,523
bf7a465e-c0ae-437c-9ed2-29743c4e70cb,The Man Who Would Be King,1975,97,524
f203fb10-28a8-4399-86de-90ea2950168b,The Passenger,1975,91,525
fefd3312-e523-4744-b167-baa1efbd5bf0,The Story of Adele H,1975,92,526
8b12a94c-7e08-4938-8046-4874d52a0682,All the President's Men,1976,94,527
adf33110-f00f-47dc-bafe-d446d703a55f,Assault on Precinct 13,1976,95,528
c38fa57b-1046-48e4-a357-3840fc8710ca,Carrie,1976,93,529
e115d4d7-0b35-47fb-926a-a3564dc86be8,Cría Cuervos,1976,100,530
8ffe3e85-bafb-4224-ba3a-cefcd7211edb,Network,1976,92,531
7f96e13c-dcc7-4e0c-b890-a92784ccd09c,Rocky,1976,91,532
a479a036-9e4b-42b6-b988-dc3711b37f50,Taxi Driver,1976,96,533
ccd79034-de1b-457d-98e7-2dc3b11216ed,The Little Girl Who Lives Down the Lane,1976,93,534
a097fd07-bc5b-421a-a07f-56254a370dc2,The Outlaw Josey Wales,1976,90,535
83834f6e-f97f-47af-89ff-be0a7dcad98d,The Shootist,1976,87,536
080bcd8f-3036-4ab4-9f6f-3446545ff6f8,The Tenant,1976,88,537
56a5e25b-87e5-4ee0-bc42-4931f9b6b71c,3 Women,1977,94,538
3bf5fc2c-6e76-484d-89d4-bd19d08783e9,Annie Hall,1977,96,539
9943967c-d53a-488a-a1d9-1be4dc75dd61,Close Encounters of the Third Kind,1977,94,540
1c988193-7953-4227-b7d7-81af1885d774,Eraserhead,1977,90,541
a23ee89b-a26e-41df-948f-5c66adc61861,Opening Night,1977,96,542
4ac0f980-88ce-4029-b028-c3048b8de6db,Star Wars,1977,92,543
8695acf4-e720-4b69-b22f-242d2e5c52da,Stroszek,1977,95,544
a921ef47-062d-44d3-8505-66eabbffa0fd,Suspiria,1977,93,545
17981d63-b6f2-4c1d-aa27-4ad7133ee372,That Obscure Object of Desire,1977,97,546
77827aa3-c1b3-48e4-9297-b1d6233bbaf6,The Duellists,1977,92,547
8c3dea05-0fdc-4b20-89ca-4ebbcbac4cd6,The Many Adventures of Winnie the Pooh,1977,100,548
d3dc14a3-8e8c-41f8-a306-4d8208d3ee4d,Animal House,1978,90,549
99da84a3-0662-4455-9620-967278c8cc1f,Autumn Sonata,1978,87,550
f364e914-0983-461c-9111-856d885b646d,Dawn of the Dead,1978,94,551
93c72097-e473-4970-b3b0-777b45157bed,Days of Heaven,1978,92,552
106a5d9a-d36d-4b92-87e5-2ef366bd9c1d,Halloween,1978,96,553
8e439b12-8f35-4a30-b852-649856fea26d,Invasion of the Body Snatchers,1978,92,554
6a1ef0c1-3425-42b0-94e4-58c4ee3e4064,Martin,1978,91,555
8184deb6-b978-4cf2-a479-cf2c66e60f38,Midnight Express,1978,93,556
dee7754f-6c99-48f5-a910-7a131a7cebbb,Straight Time,1978,82,557
e337a2d7-99b8-48a3-8b58-1101c92aa866,The Deer Hunter,1978,91,558
a841f949-54f7-43ce-86cd-ea294d7010ab,The Last Waltz,1978,98,559
af6ec07c-3db6-4aa2-8e43-da8e74d6e3d6,Alien,1979,98,560
0d1fb5f8-4476-41a5-8e16-407abed32718,Apocalypse Now,1979,98,561
2517b20e-2278-4e23-9313-4c8f6ee41356,Being There,1979,95,562
cc20acd2-cd57-4e3c-8196-69fddd8bd265,Breaking Away,1979,95,563
96897f56-93a3-4628-b56d-a586703f0dca,Escape From Alcatraz,1979,96,564
bd8a8484-a352-4276-a0bc-e687e90d6c69,Life of Brian,1979,95,565
fc552aa0-ea69-40b3-bd1b-6a80d6403676,Lupin the Third: The Castle of Cagliostro,1979,95,566
ada1a380-9130-41db-93df-cb1d639aa781,Manhattan,1979,94,567
bc05c5c9-7c34-4dde-b396-f3c2b635dd00,Nosferatu the Vampyre,1979,95,568
764de16f-ddda-41df-8052-29ac26c7b16b,Quadrophenia,1979,100,569
7c9fc08b-969b-4a2a-99af-2a94cf114c82,Stalker,1979,100,570
47c5cde6-b144-453f-87f3-5cc82a3e065f,The Marriage of Maria Braun,1979,92,571
45bead28-df72-45f2-9e15-636588c7f21f,The Warriors,1979,87,572
0eacc5d1-570a-4736-9019-9004bbee22b6,Airplane!,1980,97,573
10b1e6a3-3f63-4c9f-aa75-77761473921a,Atlantic City,1980,100,574
fb1f726d-64e8-403c-93b0-3a7f64534c96,Breaker Morant,1980,100,575
68b30f22-ffbc-441f-9f41-d94a8a355c50,Coal Miner's Daughter,1980,86,576
698a37cc-9cae-42fc-92d7-871f5b421c3c,Raging Bull,1980,94,577
075dcbee-8b4e-42c9-bde3-01e72cb4380b,The Big Red One,1980,90,578
08225baa-4c04-40f4-b886-6e3815ddfb7a,The Elephant Man,1980,93,579
cddc995f-36b1-46fe-8cf5-cea65e584672,The Empire Strikes Back,1980,94,580
d7024eee-6408-4135-b8a8-3c7dc9117720,The Long Good Friday,1980,97,581
cb004130-1fed-43a6-8307-e31478565ccf,The Shining,1980,84,582
1c744fd4-6404-4762-9700-92d92cd3970d,Blow Out,1981,84,583
d98874dd-dcbe-4e04-b616-4ae090b1ff4b,Body Heat,1981,98,584
a7e88729-49a8-4b01-ab67-427d4e9eb92a,Das Boot,1981,98,585
8f93ba8a-d66e-4992-99ec-86261092d751,Gregory's Girl,1981,95,586
f54a34fe-c233-4a21-a7cb-975fe087fa87,Mad Max 2: The Road Warrior,1981,94,587
fa9ae9ff-56fd-4140-b29d-15f91dda1176,My Dinner With André,1981,92,588
4355514c-e8d2-4f6e-aabf-2a83aa2c3da6,Raiders of the Lost Ark,1981,95,589
93c63384-f170-41e5-8452-afba53a889e9,Reds,1981,89,590
f904cf42-bba6-4f93-87a3-245ef6ed2abe,The Evil Dead,1981,95,591
dbddab65-cca8-41a5-95be-02494e087015,Thief,1981,94,592
5fc59a97-1694-44da-9efd-76240184c04f,Blade Runner,1982,89,593
57248e7c-215c-449e-8fd2-290fec599953,Diner,1982,93,594
09eec224-372d-49fa-b67f-557487d71eb0,Fanny & Alexander,1982,100,595
99592a15-bd1f-40e5-acf4-464f552e3276,Missing,1982,94,596
45ee83e7-06d0-46ff-bde2-c1644326c5fe,Star Trek II: The Wrath of Khan,1982,86,597
2d1611b9-b07f-49a5-aa34-3ed80bf66131,The Draughtsman's Contract,1982,97,598
b51747a3-ea95-427b-9b87-97045c9ddd46,The King of Comedy,1982,89,599
ebea09c3-0487-4bb4-a5a1-5cd477013d44,The Secret of NIMH,1982,93,600
a47ccd21-f973-4c59-b5b6-b9a54ecb462a,The Verdict,1982,89,601
794ea898-8304-4952-8cb7-5fa429d1cf23,Victor/Victoria,1982,97,602
c93fee3c-be79-4ee9-b251-2d0a0dcfd3e9,White Dog,1982,94,603
cef786ab-1f19-4fff-bd8b-18b82d46c420,Local Hero,1983,100,604
015b65de-571f-498c-9fda-dbb444e18c62,Pauline at the Beach,1983,93,605
0583eca0-ba82-4400-8f71-da9a754ebb00,Sans Soleil,1983,87,606
4300cdf5-866a-4671-a1d5-c4faa4f3a863,The Meaning of Life,1983,86,607
7af8973b-bbb7-4bc0-a64d-4ff1d74f5dff,The Right Stuff,1983,96,608
86f24ebb-ccc0-4ec8-b357-aa3cff2aa80f,Zelig,1983,97,609
95a7b204-bb45-45c2-b6bf-5189850ffaa7,A Nightmare on Elm Street,1984,95,610
206be096-c1df-42c1-800c-d02376c1642c,Amadeus,1984,93,611
c6e39c26-e9d3-40d6-ba41-b76fbdfd6603,Blood Simple,1984,93,612
d4a964ee-ceff-4195-a9a6-7fb00249da41,Broadway Danny Rose,1984,100,613
90138c8f-d78d-4307-9fe1-66dd9c496904,Ghostbusters,1984,97,614
a8f5b3fa-4834-4b4e-8917-caf87a8eeb51,"Paris, Texas",1984,94,615
7d6e1b95-001d-46aa-a82d-bbc4ace0388b,Repo Man,1984,98,616
f9d97ac3-c2f8-408f-ad7a-2aa6524e9d5d,Stop Making Sense,1984,100,617
eeb1bbf7-d452-44ff-a2b2-1c00f33d9f7c,Stranger Than Paradise,1984,96,618
9bcb6780-9cbe-4eb7-808f-009c8f2a3d56,The Killing Fields,1984,93,619
d7466925-03d7-475a-9483-f56abd44b8e5,The Terminator,1984,100,620
868fd318-67a2-449b-b6df-2fcea7dc47e2,This Is Spinal Tap,1984,95,621
940deefd-f28c-437f-86fd-1e26fdb817ba,Back to the Future,1985,96,622
3656b542-f6b0-408c-9d33-ade73ef1ff88,Brazil,1985,98,623
1a724396-c9fa-4bad-8339-6f110ac5ba64,Come and See,1985,97,624
6cd783f4-3cee-4266-b819-7787eb646370,Lost in America,1985,97,625
23a234be-18e2-48ad-9d86-c91f33c26715,Mishima: A Life in Four Chapters,1985,89,626
219863d6-e199-40df-ab8e-9c6fcdcad801,My Life as a Dog,1985,100,627
2cca94e6-30b9-496c-8db9-6ab28065009e,Pale Rider,1985,93,628
fcb800b3-491e-46ae-ab72-b4225d86c060,Pee-Wee's Big Adventure,1985,87,629
48cb864b-1abe-4b5b-b7c3-d5125732ab9e,Ran,1985,96,630
b8e1daf1-07a0-4292-ab8e-bfa492a0fe88,Re-Animator,1985,94,631
424e71d2-0ad4-4cbe-a0c7-cebfc75e8f89,Shoah,1985,100,632
78883027-6787-45f0-b258-09271cc68332,Tampopo,1985,100,633
b1fc7cca-0c9e-41d9-8a13-df0ec792f46c,The Breakfast Club,1985,89,634
0d09410d-f775-4bbf-a17a-8f875b8ce15c,The Official Story,1985,100,635
d0a5ed76-6083-4e0c-a2c0-4781c1d0898f,The Purple Rose of Cairo,1985,92,636
45cca460-04f1-4a9e-9d69-34c1a45c4330,The Return of the Living Dead,1985,91,637
49b68570-c46b-48fd-aaf5-e15414a0fff3,To Live and Die in L.A.,1985,85,638
a14572eb-ff2a-4a6e-90ff-9e6954d8b3f7,Vagabond,1985,100,639
1384df50-27d4-42d8-8400-aca307b00739,When Father Was Away on Business,1985,100,640
1b8f66d5-053a-4b94-ba39-e6ce6c6865ec,A Better Tomorrow,1986,93,641
ec4c5fd1-12cb-4c8f-bc5b-7fd361484249,Aliens,1986,97,642
2eccc598-61e6-4b16-b123-8d4f2063a804,Blue Velvet,1986,94,643
fc83164c-0ea2-4ad0-aa4a-ae84323d8918,Castle in the Sky,1986,96,644
4f224bd6-98c8-4c27-9456-177132afc4f4,Down by Law,1986,87,645
bbc7c3c2-97a3-4743-b443-21e2e6f49e25,Hannah and Her Sisters,1986,91,646
0594f217-905e-4741-ad2d-635e3e4adde7,Jean De Florette,1986,96,647
f0f222f5-acbc-43b1-8f71-61dbf09c39f8,Manhunter,1986,93,648
70b76191-89f8-4715-abc4-a3b420dbc8e8,Mona Lisa,1986,97,649
f4dc6369-a2ac-425e-b755-98748e04b738,Salvador,1986,89,650
5125c52c-1453-48fa-88a4-0bab92954707,Stand by Me,1986,91,651
928a6ffd-4de5-44b5-be59-faaf4bcfe65b,The Fly,1986,93,652
